genia tagger: 9797['type', [4, 8]]
['i', [36075, 36076]]
['i', [36082, 36083]]
['i', [36091, 36092]]
['i', [36093, 36094]]
['i', [36098, 36099]]
['i', [36103, 36104]]
['i', [36127, 36128]]
['i', [36135, 36136]]
['i', [36140, 36141]]
['i', [36147, 36148]]
['i', [36154, 36155]]
['i', [36161, 36162]]
['i', [36192, 36193]]
['i', [36196, 36197]]
['i', [36237, 36238]]
['i', [36245, 36246]]
['i', [36250, 36251]]
['i', [36261, 36262]]
['i', [36280, 36281]]
['i', [36307, 36308]]
['i', [36319, 36320]]
['i', [36329, 36330]]
['i', [36333, 36334]]
['i', [36339, 36340]]
['i', [36378, 36379]]
['i', [36396, 36397]]
['i', [36400, 36401]]
['i', [36410, 36411]]
['i', [36463, 36464]]
['i', [36477, 36478]]
['i', [36486, 36487]]
['i', [36494, 36495]]
['i', [36507, 36508]]
['i', [36511, 36512]]
['i', [36514, 36515]]
['i', [36604, 36605]]
['i', [36612, 36613]]
['i', [36625, 36626]]
['i', [36627, 36628]]
['i', [36639, 36640]]
['i', [36649, 36650]]
['i', [36660, 36661]]
['i', [36671, 36672]]
['i', [36680, 36681]]
['i', [36693, 36694]]
['i', [36701, 36702]]
['i', [36727, 36728]]
['i', [36730, 36731]]
['i', [36754, 36755]]
['i', [36806, 36807]]
['i', [36829, 36830]]
['i', [36832, 36833]]
['i', [36834, 36835]]
['i', [36885, 36886]]
['i', [36888, 36889]]
['i', [36896, 36897]]
['i', [36941, 36942]]
['i', [36983, 36984]]
['i', [36987, 36988]]
['i', [36997, 36998]]
['i', [37051, 37052]]
['i', [37065, 37066]]
['i', [37075, 37076]]
['i', [37084, 37085]]
['i', [37102, 37103]]
['i', [37107, 37108]]
['i', [37115, 37116]]
['i', [37140, 37141]]
['i', [37150, 37151]]
['i', [37162, 37163]]
['i', [37169, 37170]]
['i', [37181, 37182]]
['i', [37231, 37232]]
['i', [37247, 37248]]
['i', [37253, 37254]]
['i', [37257, 37258]]
['i', [37288, 37289]]
['i', [37298, 37299]]
['i', [37310, 37311]]
['i', [37318, 37319]]
['i', [37336, 37337]]
['i', [37340, 37341]]
['i', [37352, 37353]]
['i', [37369, 37370]]
['i', [37405, 37406]]
['i', [37415, 37416]]
['i', [37446, 37447]]
['i', [37456, 37457]]
['i', [37468, 37469]]
['i', [37472, 37473]]
['i', [37481, 37482]]
['i', [37512, 37513]]
['i', [37552, 37553]]
['i', [37559, 37560]]
['i', [37623, 37624]]
['i', [37632, 37633]]
['i', [37635, 37636]]
['i', [37637, 37638]]
['i', [37687, 37688]]
['i', [37697, 37698]]
['i', [37709, 37710]]
['i', [37761, 37762]]
['i', [37787, 37788]]
['i', [37799, 37800]]
['i', [37817, 37818]]
['i', [37859, 37860]]
['i', [37864, 37865]]
['i', [37866, 37867]]
['i', [37874, 37875]]
['i', [37883, 37884]]
['i', [37907, 37908]]
['i', [37942, 37943]]
['i', [37954, 37955]]
['i', [37959, 37960]]
['i', [37961, 37962]]
['i', [37984, 37985]]
['i', [37999, 38000]]
['i', [38023, 38024]]
['i', [38031, 38032]]
['i', [38036, 38037]]
['i', [38038, 38039]]
['i', [38042, 38043]]
['i', [38051, 38052]]
['i', [38082, 38083]]
['i', [38123, 38124]]
['i', [38129, 38130]]
['i', [38179, 38180]]
['i', [38204, 38205]]
['i', [38213, 38214]]
['i', [38216, 38217]]
['i', [38218, 38219]]
['i', [38255, 38256]]
['i', [38270, 38271]]
['i', [38277, 38278]]
['i', [38282, 38283]]
['i', [38284, 38285]]
['i', [38340, 38341]]
['i', [38374, 38375]]
['i', [38379, 38380]]
['i', [38387, 38388]]
['i', [38398, 38399]]
['i', [38407, 38408]]
['i', [38410, 38411]]
['i', [38415, 38416]]
['i', [38417, 38418]]
['i', [38421, 38422]]
['i', [38478, 38479]]
['i', [38514, 38515]]
['i', [38526, 38527]]
['i', [38528, 38529]]
['i', [38551, 38552]]
['i', [38559, 38560]]
['i', [38572, 38573]]
['i', [38579, 38580]]
['i', [38592, 38593]]
['i', [38596, 38597]]
['i', [38613, 38614]]
['i', [38616, 38617]]
['i', [38630, 38631]]
['i', [38637, 38638]]
['i', [38639, 38640]]
['i', [38653, 38654]]
['i', [38664, 38665]]
['i', [38674, 38675]]
['i', [38683, 38684]]
['i', [38693, 38694]]
['i', [38701, 38702]]
['i', [38729, 38730]]
['i', [38745, 38746]]
['i', [38765, 38766]]
['i', [38777, 38778]]
['i', [38785, 38786]]
['i', [38800, 38801]]
['i', [38812, 38813]]
['i', [38814, 38815]]
['i', [38816, 38817]]
['i', [38826, 38827]]
['i', [38829, 38830]]
['i', [38877, 38878]]
['i', [38896, 38897]]
['i', [38903, 38904]]
['i', [38918, 38919]]
['i', [38922, 38923]]
['i', [38929, 38930]]
['i', [38943, 38944]]
['i', [38951, 38952]]
['i', [38956, 38957]]
['i', [38967, 38968]]
['i', [39013, 39014]]
['i', [39015, 39016]]
['i', [39021, 39022]]
['i', [39028, 39029]]
['i', [39051, 39052]]
['i', [39057, 39058]]
['i', [39085, 39086]]
['i', [39087, 39088]]
['i', [39123, 39124]]
['i', [39131, 39132]]
['i', [39158, 39159]]
['i', [39163, 39164]]
['i', [39176, 39177]]
['i', [39190, 39191]]
['i', [39203, 39204]]
['i', [39215, 39216]]
['i', [39237, 39238]]
['i', [39276, 39277]]
['i', [39403, 39404]]
['i', [39426, 39427]]
['i', [39429, 39430]]
['i', [39431, 39432]]
['i', [39457, 39458]]
['i', [39461, 39462]]
['i', [39478, 39479]]
['i', [39487, 39488]]
['i', [39525, 39526]]
['i', [39528, 39529]]
['i', [39536, 39537]]
['i', [39570, 39571]]
['i', [39595, 39596]]
['i', [39600, 39601]]
['i', [39627, 39628]]
['i', [39650, 39651]]
['i', [39671, 39672]]
['i', [39686, 39687]]
['i', [39696, 39697]]
['i', [39716, 39717]]
['i', [39721, 39722]]
['i', [39729, 39730]]
['i', [39755, 39756]]
['i', [39762, 39763]]
['i', [39774, 39775]]
['i', [39794, 39795]]
['i', [39837, 39838]]
['i', [39843, 39844]]
['i', [39847, 39848]]
['i', [39864, 39865]]
['i', [39868, 39869]]
['i', [39877, 39878]]
['i', [39880, 39881]]
['i', [39901, 39902]]
['i', [39911, 39912]]
['i', [39923, 39924]]
['i', [39940, 39941]]
['i', [39967, 39968]]
['i', [40003, 40004]]
['i', [40012, 40013]]
['i', [40034, 40035]]
['i', [40037, 40038]]
['i', [40039, 40040]]
['i', [40049, 40050]]
['i', [40069, 40070]]
['i', [40073, 40074]]
['i', [40081, 40082]]
['i', [40087, 40088]]
['i', [40103, 40104]]
['i', [40113, 40114]]
['i', [40123, 40124]]
['i', [40135, 40136]]
['i', [40142, 40143]]
['i', [40154, 40155]]
['i', [40164, 40165]]
['i', [40210, 40211]]
['i', [40263, 40264]]
['i', [40267, 40268]]
['i', [40275, 40276]]
['i', [40321, 40322]]
['i', [40330, 40331]]
['i', [40333, 40334]]
['i', [40335, 40336]]
['i', [40372, 40373]]
['i', [40416, 40417]]
['i', [40426, 40427]]
['i', [40438, 40439]]
['i', [40465, 40466]]
['i', [40477, 40478]]
['i', [40483, 40484]]
['i', [40485, 40486]]
['i', [40507, 40508]]
['i', [40512, 40513]]
['i', [40523, 40524]]
['i', [40529, 40530]]
['i', [40537, 40538]]
['i', [40553, 40554]]
['i', [40569, 40570]]
['i', [40596, 40597]]
['i', [40611, 40612]]
['i', [40626, 40627]]
['i', [40636, 40637]]
['i', [40648, 40649]]
['i', [40655, 40656]]
['i', [40665, 40666]]
['i', [40709, 40710]]
['i', [40760, 40761]]
['i', [40764, 40765]]
['i', [40772, 40773]]
['i', [40850, 40851]]
['i', [40860, 40861]]
['i', [40872, 40873]]
['i', [40899, 40900]]
['i', [40915, 40916]]
['i', [40928, 40929]]
['i', [40957, 40958]]
['i', [40975, 40976]]
['i', [41002, 41003]]
['i', [41009, 41010]]
['i', [41014, 41015]]
['i', [41016, 41017]]
['i', [41031, 41032]]
['i', [41038, 41039]]
['i', [41048, 41049]]
['i', [41094, 41095]]
['i', [41147, 41148]]
['i', [41151, 41152]]
['i', [41159, 41160]]
['i', [41206, 41207]]
['i', [41231, 41232]]
['i', [41262, 41263]]
['i', [41272, 41273]]
['i', [41277, 41278]]
['i', [41279, 41280]]
['i', [41299, 41300]]
['i', [41310, 41311]]
['i', [41322, 41323]]
['i', [41337, 41338]]
['i', [41344, 41345]]
['i', [41349, 41350]]
['i', [41351, 41352]]
['i', [41358, 41359]]
['i', [41368, 41369]]
['i', [41414, 41415]]
['i', [41467, 41468]]
['i', [41471, 41472]]
['i', [41479, 41480]]
['i', [41513, 41514]]
['i', [41534, 41535]]
['i', [41539, 41540]]
['i', [41541, 41542]]
['i', [41584, 41585]]
['i', [41590, 41591]]
['i', [41595, 41596]]
['i', [41597, 41598]]
['i', [41615, 41616]]
['i', [41640, 41641]]
['i', [41648, 41649]]
['i', [41656, 41657]]
['i', [41664, 41665]]
['i', [41668, 41669]]
['i', [41680, 41681]]
['i', [41686, 41687]]
['i', [41707, 41708]]
['i', [41740, 41741]]
['i', [41747, 41748]]
['i', [41762, 41763]]
['i', [41766, 41767]]
['i', [41775, 41776]]
['i', [41783, 41784]]
['i', [41788, 41789]]
['i', [41793, 41794]]
['i', [41806, 41807]]
['i', [41810, 41811]]
['i', [41814, 41815]]
['i', [41818, 41819]]
['i', [41828, 41829]]
['i', [41837, 41838]]
['i', [41859, 41860]]
['i', [41875, 41876]]
['i', [41881, 41882]]
['i', [41894, 41895]]
['i', [41898, 41899]]
['i', [41915, 41916]]
['i', [41918, 41919]]
['i', [41932, 41933]]
['i', [41939, 41940]]
['i', [41941, 41942]]
['i', [41955, 41956]]
['i', [41966, 41967]]
['i', [41976, 41977]]
['i', [41985, 41986]]
['i', [41995, 41996]]
['i', [42003, 42004]]
['i', [42031, 42032]]
['i', [42047, 42048]]
['i', [42067, 42068]]
['i', [42079, 42080]]
['i', [42087, 42088]]
['i', [42102, 42103]]
['i', [42114, 42115]]
['i', [42116, 42117]]
['i', [42118, 42119]]
['i', [42128, 42129]]
['i', [42131, 42132]]
['i', [42179, 42180]]
['i', [42198, 42199]]
['i', [42205, 42206]]
['i', [42220, 42221]]
['i', [42224, 42225]]
['i', [42231, 42232]]
['i', [42245, 42246]]
['i', [42253, 42254]]
['i', [42258, 42259]]
['i', [42269, 42270]]
['i', [42315, 42316]]
['i', [42317, 42318]]
['i', [42323, 42324]]
['i', [42330, 42331]]
['i', [42353, 42354]]
['i', [42359, 42360]]
['i', [42387, 42388]]
['i', [42389, 42390]]
['i', [42425, 42426]]
['i', [42433, 42434]]
['i', [42460, 42461]]
['i', [42465, 42466]]
['i', [42478, 42479]]
['i', [42492, 42493]]
['i', [42505, 42506]]
['i', [42517, 42518]]
['i', [42539, 42540]]
['i', [42578, 42579]]
['i', [42705, 42706]]
['i', [42728, 42729]]
['i', [42731, 42732]]
['i', [42733, 42734]]
['i', [42759, 42760]]
['i', [42763, 42764]]
['i', [42780, 42781]]
['i', [42789, 42790]]
['i', [42827, 42828]]
['i', [42830, 42831]]
['i', [42838, 42839]]
['i', [42872, 42873]]
['i', [42897, 42898]]
['i', [42902, 42903]]
['i', [42929, 42930]]
['i', [42952, 42953]]
['i', [42973, 42974]]
['i', [42988, 42989]]
['i', [42998, 42999]]
['i', [43018, 43019]]
['i', [43023, 43024]]
['i', [43031, 43032]]
['i', [43057, 43058]]
['i', [43064, 43065]]
['i', [43076, 43077]]
['i', [43096, 43097]]
['i', [43139, 43140]]
['i', [43145, 43146]]
['i', [43149, 43150]]
['i', [43166, 43167]]
['i', [43170, 43171]]
['i', [43179, 43180]]
['i', [43182, 43183]]
['i', [43203, 43204]]
['i', [43213, 43214]]
['i', [43225, 43226]]
['i', [43242, 43243]]
['i', [43269, 43270]]
['i', [43305, 43306]]
['i', [43314, 43315]]
['i', [43336, 43337]]
['i', [43339, 43340]]
['i', [43341, 43342]]
['i', [43351, 43352]]
['i', [43371, 43372]]
['i', [43375, 43376]]
['i', [43383, 43384]]
['i', [43389, 43390]]
['i', [43405, 43406]]
['i', [43415, 43416]]
['i', [43425, 43426]]
['i', [43437, 43438]]
['i', [43444, 43445]]
['i', [43456, 43457]]
['i', [43466, 43467]]
['i', [43512, 43513]]
['i', [43565, 43566]]
['i', [43569, 43570]]
['i', [43577, 43578]]
['i', [43623, 43624]]
['i', [43632, 43633]]
['i', [43635, 43636]]
['i', [43637, 43638]]
['i', [43674, 43675]]
['i', [43718, 43719]]
['i', [43728, 43729]]
['i', [43740, 43741]]
['i', [43767, 43768]]
['i', [43779, 43780]]
['i', [43785, 43786]]
['i', [43787, 43788]]
['i', [43809, 43810]]
['i', [43814, 43815]]
['i', [43825, 43826]]
['i', [43831, 43832]]
['i', [43839, 43840]]
['i', [43855, 43856]]
['i', [43871, 43872]]
['i', [43898, 43899]]
['i', [43913, 43914]]
['i', [43928, 43929]]
['i', [43938, 43939]]
['i', [43950, 43951]]
['i', [43957, 43958]]
['i', [43967, 43968]]
['i', [44011, 44012]]
['i', [44062, 44063]]
['i', [44066, 44067]]
['i', [44074, 44075]]
['i', [44152, 44153]]
['i', [44162, 44163]]
['i', [44174, 44175]]
['i', [44201, 44202]]
['i', [44217, 44218]]
['i', [44230, 44231]]
['i', [44259, 44260]]
['i', [44277, 44278]]
['i', [44304, 44305]]
['i', [44311, 44312]]
['i', [44316, 44317]]
['i', [44318, 44319]]
['i', [44333, 44334]]
['i', [44340, 44341]]
['i', [44350, 44351]]
['i', [44396, 44397]]
['i', [44449, 44450]]
['i', [44453, 44454]]
['i', [44461, 44462]]
['i', [44508, 44509]]
['i', [44533, 44534]]
['i', [44564, 44565]]
['i', [44574, 44575]]
['i', [44579, 44580]]
['i', [44581, 44582]]
['i', [44601, 44602]]
['i', [44612, 44613]]
['i', [44624, 44625]]
['i', [44639, 44640]]
['i', [44646, 44647]]
['i', [44651, 44652]]
['i', [44653, 44654]]
['i', [44660, 44661]]
['i', [44670, 44671]]
['i', [44716, 44717]]
['i', [44769, 44770]]
['i', [44773, 44774]]
['i', [44781, 44782]]
['i', [44815, 44816]]
['i', [44836, 44837]]
['i', [44841, 44842]]
['i', [44843, 44844]]
['i', [44886, 44887]]
['i', [44892, 44893]]
['i', [44897, 44898]]
['i', [44899, 44900]]
['i', [44917, 44918]]
['i', [44942, 44943]]
['i', [44950, 44951]]
['i', [44958, 44959]]
['i', [44966, 44967]]
['i', [44970, 44971]]
['i', [44982, 44983]]
['i', [44988, 44989]]
['i', [45009, 45010]]
['i', [45042, 45043]]
['i', [45049, 45050]]
['i', [45064, 45065]]
['i', [45068, 45069]]
['i', [45077, 45078]]
['i', [45085, 45086]]
['i', [45090, 45091]]
['i', [45095, 45096]]
['i', [45108, 45109]]
['i', [45112, 45113]]
['i', [45116, 45117]]
['i', [45120, 45121]]
['i', [45130, 45131]]
['i', [45139, 45140]]
['i', [45161, 45162]]
['i', [45177, 45178]]
['i', [45183, 45184]]
['i', [45189, 45190]]
['i', [45211, 45212]]
['i', [45217, 45218]]
['i', [45236, 45237]]
['i', [45255, 45256]]
['i', [45261, 45262]]
['i', [45274, 45275]]
['i', [45282, 45283]]
['i', [45295, 45296]]
['i', [45313, 45314]]
['i', [45335, 45336]]
['i', [45339, 45340]]
['i', [45358, 45359]]
['i', [45388, 45389]]
['i', [45419, 45420]]
['i', [45435, 45436]]
['i', [45450, 45451]]
['i', [45460, 45461]]
['i', [45468, 45469]]
['i', [45527, 45528]]
['i', [45536, 45537]]
['i', [45545, 45546]]
['i', [45558, 45559]]
['i', [45563, 45564]]
['i', [45571, 45572]]
['i', [45588, 45589]]
['i', [45592, 45593]]
['i', [45598, 45599]]
['i', [45602, 45603]]
['i', [45608, 45609]]
['i', [45612, 45613]]
['i', [45620, 45621]]
['i', [45625, 45626]]
['i', [45627, 45628]]
['i', [45638, 45639]]
['i', [45640, 45641]]
['i', [45657, 45658]]
['i', [45659, 45660]]
['i', [45665, 45666]]
['i', [45702, 45703]]
['i', [45708, 45709]]
['i', [45718, 45719]]
['i', [45726, 45727]]
['i', [45769, 45770]]
['i', [45794, 45795]]
['i', [45819, 45820]]
['i', [45834, 45835]]
['i', [45840, 45841]]
['i', [45857, 45858]]
['i', [45877, 45878]]
['i', [45888, 45889]]
['i', [45896, 45897]]
['i', [45901, 45902]]
['i', [45912, 45913]]
['i', [45927, 45928]]
['i', [45929, 45930]]
['i', [45937, 45938]]
['i', [45949, 45950]]
['i', [45968, 45969]]
['i', [45977, 45978]]
['i', [45990, 45991]]
['i', [45998, 45999]]
['i', [46005, 46006]]
['i', [46009, 46010]]
['i', [46026, 46027]]
['i', [46033, 46034]]
['i', [46038, 46039]]
['i', [46078, 46079]]
['i', [46083, 46084]]
['i', [46090, 46091]]
['i', [46095, 46096]]
['i', [46130, 46131]]
['i', [46139, 46140]]
['i', [46178, 46179]]
['i', [46184, 46185]]
['i', [46224, 46225]]
['i', [46236, 46237]]
['i', [46239, 46240]]
['i', [46269, 46270]]
['i', [46273, 46274]]
['i', [46286, 46287]]
['i', [46290, 46291]]
['i', [46294, 46295]]
['i', [46298, 46299]]
['i', [46311, 46312]]
['i', [46316, 46317]]
['i', [46336, 46337]]
['i', [46355, 46356]]
['i', [46357, 46358]]
['i', [46363, 46364]]
['i', [46389, 46390]]
['i', [46413, 46414]]
['i', [46421, 46422]]
['i', [46432, 46433]]
['i', [46439, 46440]]
['i', [46442, 46443]]
['i', [46453, 46454]]
['i', [46456, 46457]]
['i', [46509, 46510]]
['i', [46513, 46514]]
['i', [46527, 46528]]
['i', [46535, 46536]]
['i', [46543, 46544]]
['i', [46555, 46556]]
['i', [46562, 46563]]
['i', [46574, 46575]]
['i', [46585, 46586]]
['i', [46593, 46594]]
['i', [46606, 46607]]
['i', [46628, 46629]]
['i', [46638, 46639]]
['i', [46651, 46652]]
['i', [46656, 46657]]
['i', [46671, 46672]]
['i', [46710, 46711]]
['i', [46712, 46713]]
['i', [46725, 46726]]
['i', [46730, 46731]]
['i', [46735, 46736]]
['i', [46747, 46748]]
['i', [46751, 46752]]
['i', [46796, 46797]]
['i', [46833, 46834]]
['i', [46842, 46843]]
['i', [46874, 46875]]
['i', [46904, 46905]]
['i', [46940, 46941]]
['i', [46954, 46955]]
['i', [46970, 46971]]
['i', [46975, 46976]]
['i', [46991, 46992]]
['i', [47021, 47022]]
['i', [47029, 47030]]
['i', [47034, 47035]]
['i', [47056, 47057]]
['i', [47073, 47074]]
['i', [47079, 47080]]
['i', [47081, 47082]]
['i', [47094, 47095]]
['i', [47129, 47130]]
['i', [47144, 47145]]
['i', [47154, 47155]]
['i', [47156, 47157]]
['i', [47190, 47191]]
['i', [47197, 47198]]
['i', [47199, 47200]]
['i', [47204, 47205]]
['i', [47213, 47214]]
['i', [47228, 47229]]
['i', [47232, 47233]]
['i', [47240, 47241]]
['i', [47244, 47245]]
['i', [47253, 47254]]
['i', [47263, 47264]]
['i', [47268, 47269]]
['i', [47290, 47291]]
['i', [47332, 47333]]
['i', [47334, 47335]]
['i', [47340, 47341]]
['i', [47349, 47350]]
['i', [47362, 47363]]
['i', [47376, 47377]]
['i', [47380, 47381]]
['i', [47383, 47384]]
['i', [47397, 47398]]
['i', [47413, 47414]]
['i', [47416, 47417]]
['i', [47429, 47430]]
['i', [47432, 47433]]
['i', [47434, 47435]]
['i', [47448, 47449]]
['i', [47451, 47452]]
['i', [47453, 47454]]
['i', [47461, 47462]]
['i', [47465, 47466]]
['i', [47475, 47476]]
['i', [47477, 47478]]
['i', [47496, 47497]]
['i', [47501, 47502]]
['i', [47528, 47529]]
['i', [47564, 47565]]
['i', [47566, 47567]]
['i', [47576, 47577]]
['i', [47596, 47597]]
['i', [47601, 47602]]
['i', [47626, 47627]]
['i', [47655, 47656]]
['i', [47658, 47659]]
['i', [47660, 47661]]
['i', [47668, 47669]]
['i', [47674, 47675]]
['i', [47688, 47689]]
['i', [47705, 47706]]
['i', [47713, 47714]]
['i', [47716, 47717]]
['i', [47741, 47742]]
['i', [47744, 47745]]
['i', [47753, 47754]]
['i', [47764, 47765]]
['i', [47772, 47773]]
['i', [47778, 47779]]
['i', [47787, 47788]]
['i', [47791, 47792]]
['i', [47794, 47795]]
['i', [47806, 47807]]
['i', [47809, 47810]]
['i', [47811, 47812]]
['i', [47813, 47814]]
['i', [47832, 47833]]
['i', [47842, 47843]]
['i', [47844, 47845]]
['i', [47848, 47849]]
['i', [47858, 47859]]
['i', [47875, 47876]]
['i', [47877, 47878]]
['i', [47892, 47893]]
['i', [47905, 47906]]
['i', [47932, 47933]]
['i', [47951, 47952]]
['i', [47956, 47957]]
['i', [47969, 47970]]
['i', [47988, 47989]]
['i', [48006, 48007]]
['i', [48023, 48024]]
['i', [48041, 48042]]
['i', [48048, 48049]]
['i', [48053, 48054]]
['i', [48066, 48067]]
['i', [48081, 48082]]
['i', [48096, 48097]]
['i', [48122, 48123]]
['i', [48140, 48141]]
['i', [48158, 48159]]
['i', [48160, 48161]]
['i', [48164, 48165]]
['i', [48177, 48178]]
['i', [48188, 48189]]
['i', [48190, 48191]]
['i', [48195, 48196]]
['i', [48204, 48205]]
['i', [48255, 48256]]
['i', [48266, 48267]]
['i', [48276, 48277]]
['i', [48309, 48310]]
['i', [48326, 48327]]
['i', [48337, 48338]]
['i', [48347, 48348]]
['i', [48351, 48352]]
['i', [48358, 48359]]
['i', [48364, 48365]]
['i', [48377, 48378]]
['i', [48433, 48434]]
['i', [48439, 48440]]
['i', [48447, 48448]]
['i', [48460, 48461]]
['i', [48464, 48465]]
['i', [48468, 48469]]
['i', [48517, 48518]]
['i', [48525, 48526]]
['i', [48572, 48573]]
['i', [48587, 48588]]
['i', [48601, 48602]]
['i', [48613, 48614]]
['i', [48618, 48619]]
['i', [48631, 48632]]
['i', [48650, 48651]]
['i', [48690, 48691]]
['i', [48728, 48729]]
['i', [48742, 48743]]
['i', [48751, 48752]]
['i', [48770, 48771]]
['i', [48788, 48789]]
['i', [48797, 48798]]
['i', [48805, 48806]]
['i', [48814, 48815]]
['i', [48856, 48857]]
['i', [48888, 48889]]
['i', [48894, 48895]]
['i', [48906, 48907]]
['i', [48916, 48917]]
['i', [48942, 48943]]
['i', [48952, 48953]]
['i', [48964, 48965]]
['i', [48972, 48973]]
['i', [48982, 48983]]
['i', [48987, 48988]]
['i', [48989, 48990]]
['i', [48993, 48994]]
['i', [49019, 49020]]
['i', [49035, 49036]]
['i', [49040, 49041]]
['i', [49046, 49047]]
['i', [49058, 49059]]
['i', [49073, 49074]]
['i', [49084, 49085]]
['i', [49091, 49092]]
['i', [49111, 49112]]
['i', [49146, 49147]]
['i', [49160, 49161]]
['i', [49164, 49165]]
['i', [49174, 49175]]
['i', [49207, 49208]]
['i', [49217, 49218]]
['i', [49227, 49228]]
['i', [49232, 49233]]
['i', [49240, 49241]]
['i', [49245, 49246]]
['i', [49258, 49259]]
['i', [49264, 49265]]
['i', [49269, 49270]]
['i', [49286, 49287]]
['i', [49293, 49294]]
['i', [49324, 49325]]
['i', [49332, 49333]]
['i', [49363, 49364]]
['i', [49369, 49370]]
['i', [49382, 49383]]
['i', [49386, 49387]]
['i', [49391, 49392]]
['i', [49409, 49410]]
['i', [49421, 49422]]
['i', [49427, 49428]]
['i', [49434, 49435]]
['i', [49447, 49448]]
['i', [49475, 49476]]
['i', [49483, 49484]]
['i', [49503, 49504]]
['i', [49518, 49519]]
['i', [49524, 49525]]
['i', [49564, 49565]]
['i', [49577, 49578]]
['i', [49602, 49603]]
['i', [49606, 49607]]
['i', [49609, 49610]]
['i', [49619, 49620]]
['i', [49637, 49638]]
['i', [49647, 49648]]
['i', [49650, 49651]]
['i', [49687, 49688]]
['i', [49694, 49695]]
['i', [49703, 49704]]
['i', [49710, 49711]]
['i', [49727, 49728]]
['i', [49766, 49767]]
['i', [49777, 49778]]
['i', [49780, 49781]]
['i', [49788, 49789]]
['i', [49803, 49804]]
['i', [49822, 49823]]
['i', [49845, 49846]]
['i', [49854, 49855]]
['i', [49867, 49868]]
['i', [49876, 49877]]
['i', [49896, 49897]]
['i', [49904, 49905]]
['i', [49907, 49908]]
['i', [49918, 49919]]
['i', [49942, 49943]]
['i', [49955, 49956]]
['i', [49959, 49960]]
['i', [49963, 49964]]
['i', [49983, 49984]]
['i', [50013, 50014]]
['i', [50039, 50040]]
['i', [50056, 50057]]
['i', [50061, 50062]]
['i', [50094, 50095]]
['i', [50131, 50132]]
['i', [50136, 50137]]
['i', [50139, 50140]]
['i', [50165, 50166]]
['i', [50231, 50232]]
['i', [50237, 50238]]
['i', [50249, 50250]]
['i', [50314, 50315]]
['i', [50345, 50346]]
['i', [50375, 50376]]
['i', [50381, 50382]]
['i', [50397, 50398]]
['i', [50414, 50415]]
['i', [50423, 50424]]
['i', [50434, 50435]]
['i', [50444, 50445]]
['i', [50448, 50449]]
['i', [50464, 50465]]
['i', [50469, 50470]]
['i', [50486, 50487]]
['i', [50505, 50506]]
['i', [50512, 50513]]
['i', [50516, 50517]]
['i', [50573, 50574]]
